noisy_path,clean_path
data/training/noisy/sample2351.wav,data/training/clean/sample2351.wav
data/training/noisy/sample7629.wav,data/training/clean/sample7629.wav
data/training/noisy/sample3215.wav,data/training/clean/sample3215.wav
data/training/noisy/sample22603.wav,data/training/clean/sample22603.wav
data/training/noisy/sample6043.wav,data/training/clean/sample6043.wav
data/training/noisy/sample5408.wav,data/training/clean/sample5408.wav
data/training/noisy/sample7136.wav,data/training/clean/sample7136.wav
data/training/noisy/sample9471.wav,data/training/clean/sample9471.wav
data/training/noisy/sample20066.wav,data/training/clean/sample20066.wav
data/training/noisy/sample14898.wav,data/training/clean/sample14898.wav
data/training/noisy/sample5136.wav,data/training/clean/sample5136.wav
data/training/noisy/sample739.wav,data/training/clean/sample739.wav
data/training/noisy/sample18155.wav,data/training/clean/sample18155.wav
data/training/noisy/sample5715.wav,data/training/clean/sample5715.wav
data/training/noisy/sample6081.wav,data/training/clean/sample6081.wav
data/training/noisy/sample16728.wav,data/training/clean/sample16728.wav
data/training/noisy/sample7776.wav,data/training/clean/sample7776.wav
data/training/noisy/sample11924.wav,data/training/clean/sample11924.wav
data/training/noisy/sample21486.wav,data/training/clean/sample21486.wav
data/training/noisy/sample9960.wav,data/training/clean/sample9960.wav
data/training/noisy/sample10737.wav,data/training/clean/sample10737.wav
data/training/noisy/sample1293.wav,data/training/clean/sample1293.wav
data/training/noisy/sample13396.wav,data/training/clean/sample13396.wav
data/training/noisy/sample20383.wav,data/training/clean/sample20383.wav
data/training/noisy/sample2008.wav,data/training/clean/sample2008.wav
data/training/noisy/sample9807.wav,data/training/clean/sample9807.wav
data/training/noisy/sample17580.wav,data/training/clean/sample17580.wav
data/training/noisy/sample4062.wav,data/training/clean/sample4062.wav
data/training/noisy/sample12675.wav,data/training/clean/sample12675.wav
data/training/noisy/sample1428.wav,data/training/clean/sample1428.wav
data/training/noisy/sample14337.wav,data/training/clean/sample14337.wav
data/training/noisy/sample6524.wav,data/training/clean/sample6524.wav
data/training/noisy/sample17110.wav,data/training/clean/sample17110.wav
data/training/noisy/sample768.wav,data/training/clean/sample768.wav
data/training/noisy/sample12469.wav,data/training/clean/sample12469.wav
data/training/noisy/sample4297.wav,data/training/clean/sample4297.wav
data/training/noisy/sample21885.wav,data/training/clean/sample21885.wav
data/training/noisy/sample4909.wav,data/training/clean/sample4909.wav
data/training/noisy/sample20451.wav,data/training/clean/sample20451.wav
data/training/noisy/sample22311.wav,data/training/clean/sample22311.wav
data/training/noisy/sample17486.wav,data/training/clean/sample17486.wav
data/training/noisy/sample22997.wav,data/training/clean/sample22997.wav
data/training/noisy/sample13167.wav,data/training/clean/sample13167.wav
data/training/noisy/sample9880.wav,data/training/clean/sample9880.wav
data/training/noisy/sample17379.wav,data/training/clean/sample17379.wav
data/training/noisy/sample12860.wav,data/training/clean/sample12860.wav
data/training/noisy/sample21643.wav,data/training/clean/sample21643.wav
data/training/noisy/sample6677.wav,data/training/clean/sample6677.wav
data/training/noisy/sample21802.wav,data/training/clean/sample21802.wav
data/training/noisy/sample5567.wav,data/training/clean/sample5567.wav
data/training/noisy/sample5073.wav,data/training/clean/sample5073.wav
data/training/noisy/sample16601.wav,data/training/clean/sample16601.wav
data/training/noisy/sample5329.wav,data/training/clean/sample5329.wav
data/training/noisy/sample7902.wav,data/training/clean/sample7902.wav
data/training/noisy/sample11852.wav,data/training/clean/sample11852.wav
data/training/noisy/sample21119.wav,data/training/clean/sample21119.wav
data/training/noisy/sample17638.wav,data/training/clean/sample17638.wav
data/training/noisy/sample15504.wav,data/training/clean/sample15504.wav
data/training/noisy/sample10748.wav,data/training/clean/sample10748.wav
data/training/noisy/sample9524.wav,data/training/clean/sample9524.wav
data/training/noisy/sample15558.wav,data/training/clean/sample15558.wav
data/training/noisy/sample4340.wav,data/training/clean/sample4340.wav
data/training/noisy/sample5120.wav,data/training/clean/sample5120.wav
data/training/noisy/sample20008.wav,data/training/clean/sample20008.wav
data/training/noisy/sample15280.wav,data/training/clean/sample15280.wav
data/training/noisy/sample16666.wav,data/training/clean/sample16666.wav
data/training/noisy/sample933.wav,data/training/clean/sample933.wav
data/training/noisy/sample9582.wav,data/training/clean/sample9582.wav
data/training/noisy/sample1070.wav,data/training/clean/sample1070.wav
data/training/noisy/sample7064.wav,data/training/clean/sample7064.wav
data/training/noisy/sample12275.wav,data/training/clean/sample12275.wav
data/training/noisy/sample8733.wav,data/training/clean/sample8733.wav
data/training/noisy/sample7051.wav,data/training/clean/sample7051.wav
data/training/noisy/sample983.wav,data/training/clean/sample983.wav
data/training/noisy/sample895.wav,data/training/clean/sample895.wav
data/training/noisy/sample20542.wav,data/training/clean/sample20542.wav
data/training/noisy/sample22415.wav,data/training/clean/sample22415.wav
data/training/noisy/sample1660.wav,data/training/clean/sample1660.wav
data/training/noisy/sample21148.wav,data/training/clean/sample21148.wav
data/training/noisy/sample21095.wav,data/training/clean/sample21095.wav
data/training/noisy/sample6248.wav,data/training/clean/sample6248.wav
data/training/noisy/sample10999.wav,data/training/clean/sample10999.wav
data/training/noisy/sample4022.wav,data/training/clean/sample4022.wav
data/training/noisy/sample21091.wav,data/training/clean/sample21091.wav
data/training/noisy/sample12880.wav,data/training/clean/sample12880.wav
data/training/noisy/sample12892.wav,data/training/clean/sample12892.wav
data/training/noisy/sample22274.wav,data/training/clean/sample22274.wav
data/training/noisy/sample10590.wav,data/training/clean/sample10590.wav
data/training/noisy/sample13634.wav,data/training/clean/sample13634.wav
data/training/noisy/sample19324.wav,data/training/clean/sample19324.wav
data/training/noisy/sample5052.wav,data/training/clean/sample5052.wav
data/training/noisy/sample19435.wav,data/training/clean/sample19435.wav
data/training/noisy/sample2815.wav,data/training/clean/sample2815.wav
data/training/noisy/sample15929.wav,data/training/clean/sample15929.wav
data/training/noisy/sample12555.wav,data/training/clean/sample12555.wav
data/training/noisy/sample6295.wav,data/training/clean/sample6295.wav
data/training/noisy/sample11013.wav,data/training/clean/sample11013.wav
data/training/noisy/sample21848.wav,data/training/clean/sample21848.wav
data/training/noisy/sample16515.wav,data/training/clean/sample16515.wav
data/training/noisy/sample21786.wav,data/training/clean/sample21786.wav
data/training/noisy/sample11995.wav,data/training/clean/sample11995.wav
data/training/noisy/sample21442.wav,data/training/clean/sample21442.wav
data/training/noisy/sample2262.wav,data/training/clean/sample2262.wav
data/training/noisy/sample13042.wav,data/training/clean/sample13042.wav
data/training/noisy/sample20767.wav,data/training/clean/sample20767.wav
data/training/noisy/sample13344.wav,data/training/clean/sample13344.wav
data/training/noisy/sample9215.wav,data/training/clean/sample9215.wav
data/training/noisy/sample13611.wav,data/training/clean/sample13611.wav
data/training/noisy/sample5406.wav,data/training/clean/sample5406.wav
data/training/noisy/sample390.wav,data/training/clean/sample390.wav
data/training/noisy/sample5209.wav,data/training/clean/sample5209.wav
data/training/noisy/sample2199.wav,data/training/clean/sample2199.wav
data/training/noisy/sample10300.wav,data/training/clean/sample10300.wav
data/training/noisy/sample5173.wav,data/training/clean/sample5173.wav
data/training/noisy/sample22025.wav,data/training/clean/sample22025.wav
data/training/noisy/sample8866.wav,data/training/clean/sample8866.wav
data/training/noisy/sample5383.wav,data/training/clean/sample5383.wav
data/training/noisy/sample12193.wav,data/training/clean/sample12193.wav
data/training/noisy/sample14638.wav,data/training/clean/sample14638.wav
data/training/noisy/sample8639.wav,data/training/clean/sample8639.wav
data/training/noisy/sample15377.wav,data/training/clean/sample15377.wav
data/training/noisy/sample4643.wav,data/training/clean/sample4643.wav
data/training/noisy/sample6544.wav,data/training/clean/sample6544.wav
data/training/noisy/sample7517.wav,data/training/clean/sample7517.wav
data/training/noisy/sample19389.wav,data/training/clean/sample19389.wav
data/training/noisy/sample8175.wav,data/training/clean/sample8175.wav
data/training/noisy/sample20196.wav,data/training/clean/sample20196.wav
data/training/noisy/sample13670.wav,data/training/clean/sample13670.wav
data/training/noisy/sample19857.wav,data/training/clean/sample19857.wav
data/training/noisy/sample13188.wav,data/training/clean/sample13188.wav
data/training/noisy/sample16941.wav,data/training/clean/sample16941.wav
data/training/noisy/sample22067.wav,data/training/clean/sample22067.wav
data/training/noisy/sample347.wav,data/training/clean/sample347.wav
data/training/noisy/sample5547.wav,data/training/clean/sample5547.wav
data/training/noisy/sample2459.wav,data/training/clean/sample2459.wav
data/training/noisy/sample2892.wav,data/training/clean/sample2892.wav
data/training/noisy/sample20989.wav,data/training/clean/sample20989.wav
data/training/noisy/sample584.wav,data/training/clean/sample584.wav
data/training/noisy/sample6008.wav,data/training/clean/sample6008.wav
data/training/noisy/sample20505.wav,data/training/clean/sample20505.wav
data/training/noisy/sample14981.wav,data/training/clean/sample14981.wav
data/training/noisy/sample16132.wav,data/training/clean/sample16132.wav
data/training/noisy/sample546.wav,data/training/clean/sample546.wav
data/training/noisy/sample19222.wav,data/training/clean/sample19222.wav
data/training/noisy/sample17525.wav,data/training/clean/sample17525.wav
data/training/noisy/sample6527.wav,data/training/clean/sample6527.wav
data/training/noisy/sample2681.wav,data/training/clean/sample2681.wav
data/training/noisy/sample20919.wav,data/training/clean/sample20919.wav
data/training/noisy/sample21009.wav,data/training/clean/sample21009.wav
data/training/noisy/sample15679.wav,data/training/clean/sample15679.wav
data/training/noisy/sample19395.wav,data/training/clean/sample19395.wav
data/training/noisy/sample22420.wav,data/training/clean/sample22420.wav
data/training/noisy/sample16147.wav,data/training/clean/sample16147.wav
data/training/noisy/sample15961.wav,data/training/clean/sample15961.wav
data/training/noisy/sample2472.wav,data/training/clean/sample2472.wav
data/training/noisy/sample13555.wav,data/training/clean/sample13555.wav
data/training/noisy/sample14840.wav,data/training/clean/sample14840.wav
data/training/noisy/sample15345.wav,data/training/clean/sample15345.wav
data/training/noisy/sample4917.wav,data/training/clean/sample4917.wav
data/training/noisy/sample891.wav,data/training/clean/sample891.wav
data/training/noisy/sample12135.wav,data/training/clean/sample12135.wav
data/training/noisy/sample337.wav,data/training/clean/sample337.wav
data/training/noisy/sample9445.wav,data/training/clean/sample9445.wav
data/training/noisy/sample11017.wav,data/training/clean/sample11017.wav
data/training/noisy/sample2443.wav,data/training/clean/sample2443.wav
data/training/noisy/sample15944.wav,data/training/clean/sample15944.wav
data/training/noisy/sample5504.wav,data/training/clean/sample5504.wav
data/training/noisy/sample7665.wav,data/training/clean/sample7665.wav
data/training/noisy/sample3035.wav,data/training/clean/sample3035.wav
data/training/noisy/sample3339.wav,data/training/clean/sample3339.wav
data/training/noisy/sample13329.wav,data/training/clean/sample13329.wav
data/training/noisy/sample13747.wav,data/training/clean/sample13747.wav
data/training/noisy/sample22876.wav,data/training/clean/sample22876.wav
data/training/noisy/sample11909.wav,data/training/clean/sample11909.wav
data/training/noisy/sample534.wav,data/training/clean/sample534.wav
data/training/noisy/sample15422.wav,data/training/clean/sample15422.wav
data/training/noisy/sample14211.wav,data/training/clean/sample14211.wav
data/training/noisy/sample1357.wav,data/training/clean/sample1357.wav
data/training/noisy/sample667.wav,data/training/clean/sample667.wav
data/training/noisy/sample7581.wav,data/training/clean/sample7581.wav
data/training/noisy/sample6533.wav,data/training/clean/sample6533.wav
data/training/noisy/sample14047.wav,data/training/clean/sample14047.wav
data/training/noisy/sample3721.wav,data/training/clean/sample3721.wav
data/training/noisy/sample4547.wav,data/training/clean/sample4547.wav
data/training/noisy/sample4093.wav,data/training/clean/sample4093.wav
data/training/noisy/sample13973.wav,data/training/clean/sample13973.wav
data/training/noisy/sample17363.wav,data/training/clean/sample17363.wav
data/training/noisy/sample197.wav,data/training/clean/sample197.wav
data/training/noisy/sample18341.wav,data/training/clean/sample18341.wav
data/training/noisy/sample2626.wav,data/training/clean/sample2626.wav
data/training/noisy/sample14814.wav,data/training/clean/sample14814.wav
data/training/noisy/sample16152.wav,data/training/clean/sample16152.wav
data/training/noisy/sample9435.wav,data/training/clean/sample9435.wav
data/training/noisy/sample16990.wav,data/training/clean/sample16990.wav
data/training/noisy/sample9029.wav,data/training/clean/sample9029.wav
data/training/noisy/sample16266.wav,data/training/clean/sample16266.wav
data/training/noisy/sample12820.wav,data/training/clean/sample12820.wav
data/training/noisy/sample16160.wav,data/training/clean/sample16160.wav
data/training/noisy/sample18319.wav,data/training/clean/sample18319.wav
data/training/noisy/sample2181.wav,data/training/clean/sample2181.wav
data/training/noisy/sample18502.wav,data/training/clean/sample18502.wav
data/training/noisy/sample4470.wav,data/training/clean/sample4470.wav
data/training/noisy/sample8235.wav,data/training/clean/sample8235.wav
data/training/noisy/sample15415.wav,data/training/clean/sample15415.wav
data/training/noisy/sample12903.wav,data/training/clean/sample12903.wav
data/training/noisy/sample5203.wav,data/training/clean/sample5203.wav
data/training/noisy/sample10676.wav,data/training/clean/sample10676.wav
data/training/noisy/sample13837.wav,data/training/clean/sample13837.wav
data/training/noisy/sample11325.wav,data/training/clean/sample11325.wav
data/training/noisy/sample1807.wav,data/training/clean/sample1807.wav
data/training/noisy/sample9820.wav,data/training/clean/sample9820.wav
data/training/noisy/sample18734.wav,data/training/clean/sample18734.wav
data/training/noisy/sample21932.wav,data/training/clean/sample21932.wav
data/training/noisy/sample2103.wav,data/training/clean/sample2103.wav
data/training/noisy/sample16484.wav,data/training/clean/sample16484.wav
data/training/noisy/sample8825.wav,data/training/clean/sample8825.wav
data/training/noisy/sample11927.wav,data/training/clean/sample11927.wav
data/training/noisy/sample19845.wav,data/training/clean/sample19845.wav
data/training/noisy/sample21177.wav,data/training/clean/sample21177.wav
data/training/noisy/sample5356.wav,data/training/clean/sample5356.wav
data/training/noisy/sample9726.wav,data/training/clean/sample9726.wav
data/training/noisy/sample10369.wav,data/training/clean/sample10369.wav
data/training/noisy/sample22741.wav,data/training/clean/sample22741.wav
data/training/noisy/sample4339.wav,data/training/clean/sample4339.wav
data/training/noisy/sample22248.wav,data/training/clean/sample22248.wav
data/training/noisy/sample20745.wav,data/training/clean/sample20745.wav
data/training/noisy/sample615.wav,data/training/clean/sample615.wav
data/training/noisy/sample17672.wav,data/training/clean/sample17672.wav
data/training/noisy/sample14870.wav,data/training/clean/sample14870.wav
data/training/noisy/sample16080.wav,data/training/clean/sample16080.wav
data/training/noisy/sample14811.wav,data/training/clean/sample14811.wav
data/training/noisy/sample1870.wav,data/training/clean/sample1870.wav
data/training/noisy/sample19123.wav,data/training/clean/sample19123.wav
data/training/noisy/sample22786.wav,data/training/clean/sample22786.wav
data/training/noisy/sample17429.wav,data/training/clean/sample17429.wav
data/training/noisy/sample12150.wav,data/training/clean/sample12150.wav
data/training/noisy/sample22105.wav,data/training/clean/sample22105.wav
data/training/noisy/sample5776.wav,data/training/clean/sample5776.wav
data/training/noisy/sample6028.wav,data/training/clean/sample6028.wav
data/training/noisy/sample13289.wav,data/training/clean/sample13289.wav
data/training/noisy/sample2822.wav,data/training/clean/sample2822.wav
data/training/noisy/sample4516.wav,data/training/clean/sample4516.wav
data/training/noisy/sample7088.wav,data/training/clean/sample7088.wav
data/training/noisy/sample11520.wav,data/training/clean/sample11520.wav
data/training/noisy/sample10541.wav,data/training/clean/sample10541.wav
data/training/noisy/sample17624.wav,data/training/clean/sample17624.wav
data/training/noisy/sample20719.wav,data/training/clean/sample20719.wav
data/training/noisy/sample3531.wav,data/training/clean/sample3531.wav
data/training/noisy/sample18472.wav,data/training/clean/sample18472.wav
data/training/noisy/sample21594.wav,data/training/clean/sample21594.wav
data/training/noisy/sample5677.wav,data/training/clean/sample5677.wav
data/training/noisy/sample14389.wav,data/training/clean/sample14389.wav
data/training/noisy/sample7458.wav,data/training/clean/sample7458.wav
data/training/noisy/sample18806.wav,data/training/clean/sample18806.wav
data/training/noisy/sample12470.wav,data/training/clean/sample12470.wav
data/training/noisy/sample4656.wav,data/training/clean/sample4656.wav
data/training/noisy/sample8086.wav,data/training/clean/sample8086.wav
data/training/noisy/sample8578.wav,data/training/clean/sample8578.wav
data/training/noisy/sample20769.wav,data/training/clean/sample20769.wav
data/training/noisy/sample10221.wav,data/training/clean/sample10221.wav
data/training/noisy/sample13453.wav,data/training/clean/sample13453.wav
data/training/noisy/sample17001.wav,data/training/clean/sample17001.wav
data/training/noisy/sample16867.wav,data/training/clean/sample16867.wav
data/training/noisy/sample15825.wav,data/training/clean/sample15825.wav
data/training/noisy/sample18884.wav,data/training/clean/sample18884.wav
data/training/noisy/sample18577.wav,data/training/clean/sample18577.wav
data/training/noisy/sample6649.wav,data/training/clean/sample6649.wav
data/training/noisy/sample14773.wav,data/training/clean/sample14773.wav
data/training/noisy/sample12355.wav,data/training/clean/sample12355.wav
data/training/noisy/sample10617.wav,data/training/clean/sample10617.wav
data/training/noisy/sample15491.wav,data/training/clean/sample15491.wav
data/training/noisy/sample19644.wav,data/training/clean/sample19644.wav
data/training/noisy/sample2811.wav,data/training/clean/sample2811.wav
data/training/noisy/sample6104.wav,data/training/clean/sample6104.wav
data/training/noisy/sample19200.wav,data/training/clean/sample19200.wav
data/training/noisy/sample3551.wav,data/training/clean/sample3551.wav
data/training/noisy/sample16106.wav,data/training/clean/sample16106.wav
data/training/noisy/sample4371.wav,data/training/clean/sample4371.wav
data/training/noisy/sample14734.wav,data/training/clean/sample14734.wav
data/training/noisy/sample13716.wav,data/training/clean/sample13716.wav
data/training/noisy/sample912.wav,data/training/clean/sample912.wav
data/training/noisy/sample14668.wav,data/training/clean/sample14668.wav
data/training/noisy/sample13580.wav,data/training/clean/sample13580.wav
data/training/noisy/sample2842.wav,data/training/clean/sample2842.wav
data/training/noisy/sample2444.wav,data/training/clean/sample2444.wav
data/training/noisy/sample22859.wav,data/training/clean/sample22859.wav
data/training/noisy/sample21005.wav,data/training/clean/sample21005.wav
data/training/noisy/sample12454.wav,data/training/clean/sample12454.wav
data/training/noisy/sample10739.wav,data/training/clean/sample10739.wav
data/training/noisy/sample6890.wav,data/training/clean/sample6890.wav
data/training/noisy/sample3394.wav,data/training/clean/sample3394.wav
data/training/noisy/sample6228.wav,data/training/clean/sample6228.wav
data/training/noisy/sample18790.wav,data/training/clean/sample18790.wav
data/training/noisy/sample18069.wav,data/training/clean/sample18069.wav
data/training/noisy/sample5518.wav,data/training/clean/sample5518.wav
data/training/noisy/sample4981.wav,data/training/clean/sample4981.wav
data/training/noisy/sample16279.wav,data/training/clean/sample16279.wav
data/training/noisy/sample183.wav,data/training/clean/sample183.wav
data/training/noisy/sample15746.wav,data/training/clean/sample15746.wav
data/training/noisy/sample10511.wav,data/training/clean/sample10511.wav
data/training/noisy/sample19448.wav,data/training/clean/sample19448.wav
data/training/noisy/sample10577.wav,data/training/clean/sample10577.wav
data/training/noisy/sample10165.wav,data/training/clean/sample10165.wav
data/training/noisy/sample2104.wav,data/training/clean/sample2104.wav
data/training/noisy/sample19424.wav,data/training/clean/sample19424.wav
data/training/noisy/sample6137.wav,data/training/clean/sample6137.wav
data/training/noisy/sample20502.wav,data/training/clean/sample20502.wav
data/training/noisy/sample20608.wav,data/training/clean/sample20608.wav
data/training/noisy/sample21868.wav,data/training/clean/sample21868.wav
data/training/noisy/sample5304.wav,data/training/clean/sample5304.wav
data/training/noisy/sample2411.wav,data/training/clean/sample2411.wav
data/training/noisy/sample6572.wav,data/training/clean/sample6572.wav
data/training/noisy/sample7389.wav,data/training/clean/sample7389.wav
data/training/noisy/sample16113.wav,data/training/clean/sample16113.wav
data/training/noisy/sample19035.wav,data/training/clean/sample19035.wav
data/training/noisy/sample5953.wav,data/training/clean/sample5953.wav
data/training/noisy/sample8703.wav,data/training/clean/sample8703.wav
data/training/noisy/sample10246.wav,data/training/clean/sample10246.wav
data/training/noisy/sample12219.wav,data/training/clean/sample12219.wav
data/training/noisy/sample953.wav,data/training/clean/sample953.wav
data/training/noisy/sample13876.wav,data/training/clean/sample13876.wav
data/training/noisy/sample913.wav,data/training/clean/sample913.wav
data/training/noisy/sample20626.wav,data/training/clean/sample20626.wav
data/training/noisy/sample12238.wav,data/training/clean/sample12238.wav
data/training/noisy/sample12959.wav,data/training/clean/sample12959.wav
data/training/noisy/sample12930.wav,data/training/clean/sample12930.wav
data/training/noisy/sample13763.wav,data/training/clean/sample13763.wav
data/training/noisy/sample15387.wav,data/training/clean/sample15387.wav
data/training/noisy/sample17119.wav,data/training/clean/sample17119.wav
data/training/noisy/sample21639.wav,data/training/clean/sample21639.wav
data/training/noisy/sample15853.wav,data/training/clean/sample15853.wav
data/training/noisy/sample1621.wav,data/training/clean/sample1621.wav
data/training/noisy/sample18287.wav,data/training/clean/sample18287.wav
data/training/noisy/sample11422.wav,data/training/clean/sample11422.wav
data/training/noisy/sample12397.wav,data/training/clean/sample12397.wav
data/training/noisy/sample13155.wav,data/training/clean/sample13155.wav
data/training/noisy/sample20834.wav,data/training/clean/sample20834.wav
data/training/noisy/sample19581.wav,data/training/clean/sample19581.wav
data/training/noisy/sample22798.wav,data/training/clean/sample22798.wav
data/training/noisy/sample16052.wav,data/training/clean/sample16052.wav
data/training/noisy/sample2588.wav,data/training/clean/sample2588.wav
data/training/noisy/sample5420.wav,data/training/clean/sample5420.wav
data/training/noisy/sample14780.wav,data/training/clean/sample14780.wav
data/training/noisy/sample6414.wav,data/training/clean/sample6414.wav
data/training/noisy/sample5707.wav,data/training/clean/sample5707.wav
data/training/noisy/sample998.wav,data/training/clean/sample998.wav
data/training/noisy/sample673.wav,data/training/clean/sample673.wav
data/training/noisy/sample5499.wav,data/training/clean/sample5499.wav
data/training/noisy/sample1027.wav,data/training/clean/sample1027.wav
data/training/noisy/sample1679.wav,data/training/clean/sample1679.wav
data/training/noisy/sample7432.wav,data/training/clean/sample7432.wav
data/training/noisy/sample18517.wav,data/training/clean/sample18517.wav
data/training/noisy/sample9064.wav,data/training/clean/sample9064.wav
data/training/noisy/sample9828.wav,data/training/clean/sample9828.wav
data/training/noisy/sample10202.wav,data/training/clean/sample10202.wav
data/training/noisy/sample7027.wav,data/training/clean/sample7027.wav
data/training/noisy/sample2515.wav,data/training/clean/sample2515.wav
data/training/noisy/sample3788.wav,data/training/clean/sample3788.wav
data/training/noisy/sample15882.wav,data/training/clean/sample15882.wav
data/training/noisy/sample19245.wav,data/training/clean/sample19245.wav
data/training/noisy/sample1650.wav,data/training/clean/sample1650.wav
data/training/noisy/sample13191.wav,data/training/clean/sample13191.wav
data/training/noisy/sample6690.wav,data/training/clean/sample6690.wav
data/training/noisy/sample21852.wav,data/training/clean/sample21852.wav
data/training/noisy/sample7674.wav,data/training/clean/sample7674.wav
data/training/noisy/sample7409.wav,data/training/clean/sample7409.wav
data/training/noisy/sample18087.wav,data/training/clean/sample18087.wav
data/training/noisy/sample18259.wav,data/training/clean/sample18259.wav
data/training/noisy/sample11507.wav,data/training/clean/sample11507.wav
data/training/noisy/sample12319.wav,data/training/clean/sample12319.wav
data/training/noisy/sample11817.wav,data/training/clean/sample11817.wav
data/training/noisy/sample5060.wav,data/training/clean/sample5060.wav
data/training/noisy/sample18427.wav,data/training/clean/sample18427.wav
data/training/noisy/sample22679.wav,data/training/clean/sample22679.wav
data/training/noisy/sample20905.wav,data/training/clean/sample20905.wav
data/training/noisy/sample10812.wav,data/training/clean/sample10812.wav
data/training/noisy/sample316.wav,data/training/clean/sample316.wav
data/training/noisy/sample12425.wav,data/training/clean/sample12425.wav
data/training/noisy/sample14704.wav,data/training/clean/sample14704.wav
data/training/noisy/sample16724.wav,data/training/clean/sample16724.wav
data/training/noisy/sample7319.wav,data/training/clean/sample7319.wav
data/training/noisy/sample10452.wav,data/training/clean/sample10452.wav
data/training/noisy/sample13141.wav,data/training/clean/sample13141.wav
data/training/noisy/sample5387.wav,data/training/clean/sample5387.wav
data/training/noisy/sample1966.wav,data/training/clean/sample1966.wav
data/training/noisy/sample8773.wav,data/training/clean/sample8773.wav
data/training/noisy/sample885.wav,data/training/clean/sample885.wav
data/training/noisy/sample19981.wav,data/training/clean/sample19981.wav
data/training/noisy/sample15063.wav,data/training/clean/sample15063.wav
data/training/noisy/sample19432.wav,data/training/clean/sample19432.wav
data/training/noisy/sample12126.wav,data/training/clean/sample12126.wav
data/training/noisy/sample22861.wav,data/training/clean/sample22861.wav
data/training/noisy/sample9872.wav,data/training/clean/sample9872.wav
data/training/noisy/sample14685.wav,data/training/clean/sample14685.wav
data/training/noisy/sample4021.wav,data/training/clean/sample4021.wav
data/training/noisy/sample5030.wav,data/training/clean/sample5030.wav
data/training/noisy/sample13295.wav,data/training/clean/sample13295.wav
data/training/noisy/sample18636.wav,data/training/clean/sample18636.wav
data/training/noisy/sample8377.wav,data/training/clean/sample8377.wav
data/training/noisy/sample12888.wav,data/training/clean/sample12888.wav
data/training/noisy/sample5307.wav,data/training/clean/sample5307.wav
data/training/noisy/sample4561.wav,data/training/clean/sample4561.wav
data/training/noisy/sample1940.wav,data/training/clean/sample1940.wav
data/training/noisy/sample19553.wav,data/training/clean/sample19553.wav
data/training/noisy/sample11988.wav,data/training/clean/sample11988.wav
data/training/noisy/sample14220.wav,data/training/clean/sample14220.wav
data/training/noisy/sample20951.wav,data/training/clean/sample20951.wav
data/training/noisy/sample3099.wav,data/training/clean/sample3099.wav
data/training/noisy/sample8592.wav,data/training/clean/sample8592.wav
data/training/noisy/sample17190.wav,data/training/clean/sample17190.wav
data/training/noisy/sample21190.wav,data/training/clean/sample21190.wav
data/training/noisy/sample14607.wav,data/training/clean/sample14607.wav
data/training/noisy/sample21483.wav,data/training/clean/sample21483.wav
data/training/noisy/sample9671.wav,data/training/clean/sample9671.wav
data/training/noisy/sample8716.wav,data/training/clean/sample8716.wav
